Date,buyT,buyP,sellT,sellP,PandL
2021-01-07,11:00:00,512.3,12:30:00,521.7785714285714,9.4785714285714
2021-01-08,09:30:00,522.0,15:15:00,519.0,-3.0
2021-01-07,14:30:00,520.65,15:15:00,515.4,-5.25
2021-01-11,14:45:00,519.65,15:15:00,517.05,-2.6000000000000227
2021-01-12,10:45:00,527.2,11:15:00,535.3785714285715,8.178571428571445
2021-01-13,10:45:00,533.5,15:15:00,533.0,-0.5
2021-01-13,12:00:00,534.55,15:15:00,533.0,-1.5499999999999545
2021-01-12,09:30:00,528.9,09:45:00,535.5571428571428,6.657142857142844
2021-01-14,12:30:00,537.2,15:15:00,532.0,-5.2000000000000455
2021-01-14,10:00:00,537.2,15:15:00,532.0,-5.2000000000000455
2021-01-19,14:15:00,526.7,15:15:00,529.5,2.7999999999999545
2021-01-21,10:15:00,545.4,14:45:00,533.0464285714286,-12.3535714285714
2021-01-20,14:30:00,544.75,14:45:00,550.1571428571428,5.407142857142844
2021-01-21,11:45:00,547.4,14:45:00,534.6714285714286,-12.7285714285714
2021-01-29,11:15:00,518.4,15:00:00,505.6928571428571,-12.707142857142856
2021-01-29,14:15:00,520.45,15:00:00,511.09642857142865,-9.3535714285714
2021-01-29,13:15:00,518.55,15:00:00,509.15357142857147,-9.396428571428487
2021-02-01,13:45:00,529.2,15:15:00,539.5,10.299999999999955
2021-02-01,13:15:00,527.75,14:30:00,538.2785714285715,10.528571428571468
2021-02-01,14:15:00,534.4,15:15:00,539.5,5.100000000000023
2021-02-02,13:00:00,551.45,13:30:00,560.1214285714286,8.671428571428578
2021-02-02,15:00:00,565.2,15:15:00,563.4,-1.8000000000000682
2021-02-04,11:45:00,606.45,15:15:00,589.95,-16.5
2021-02-03,14:15:00,572.35,14:30:00,562.9857142857143,-9.364285714285757
2021-02-02,11:00:00,547.45,13:30:00,560.7214285714285,13.271428571428487
2021-02-03,12:15:00,570.1,15:15:00,563.9,-6.2000000000000455
2021-02-08,13:15:00,628.1,15:15:00,629.8,1.6999999999999318
2021-02-08,15:00:00,628.6,15:15:00,629.8,1.1999999999999318
2021-02-09,10:00:00,630.25,10:30:00,637.6214285714285,7.37142857142851
2021-02-09,11:45:00,632.4,15:15:00,633.05,0.6499999999999773
2021-02-10,12:45:00,642.25,15:15:00,651.5428571428571,9.292857142857088
2021-02-09,13:45:00,637.4,14:45:00,626.975,-10.424999999999955
2021-02-08,11:30:00,628.5,15:15:00,629.8,1.2999999999999545
2021-02-11,11:45:00,650.0,14:45:00,657.3928571428571,7.39285714285711
2021-02-10,14:15:00,648.4,15:15:00,654.0,5.600000000000023
2021-02-03,13:00:00,570.85,14:30:00,560.6392857142857,-10.210714285714289
2021-02-12,10:30:00,669.35,11:00:00,678.85,9.5
2021-02-11,10:45:00,650.6,15:00:00,659.4571428571429,8.85714285714289
2021-02-10,15:15:00,654.0,15:15:00,654.0,0.0
2021-02-15,09:45:00,737.0,12:30:00,757.3642857142858,20.364285714285757
2021-02-12,14:15:00,703.15,14:30:00,715.6642857142857,12.514285714285734
2021-02-15,10:45:00,746.3,12:45:00,768.6928571428572,22.392857142857224
2021-02-15,12:30:00,762.35,12:45:00,781.5214285714286,19.171428571428578
2021-02-12,12:45:00,692.75,14:15:00,703.7142857142858,10.96428571428578
2021-02-16,09:15:00,771.75,10:45:00,796.6214285714286,24.871428571428623
2021-02-17,10:30:00,794.7,15:15:00,785.0,-9.700000000000045
2021-02-17,09:15:00,795.95,15:15:00,785.0,-10.950000000000045
2021-02-16,14:15:00,791.15,15:00:00,771.4785714285714,-19.671428571428578
2021-02-17,11:45:00,792.05,15:15:00,785.0,-7.0499999999999545
2021-02-16,13:30:00,789.0,15:15:00,784.0,-5.0
2021-02-18,15:15:00,812.7,15:15:00,812.7,0.0
2021-02-18,13:00:00,807.6,13:15:00,815.9857142857143,8.385714285714243
2021-02-23,10:15:00,815.9,15:15:00,797.25,-18.649999999999977
2021-02-25,10:30:00,817.0,11:00:00,827.35,10.350000000000023
2021-02-19,11:15:00,823.0,13:30:00,805.3535714285714,-17.6464285714286
2021-02-23,09:45:00,813.45,15:15:00,797.25,-16.200000000000045
2021-02-26,09:15:00,844.95,10:00:00,860.5785714285714,15.628571428571377
2021-03-01,12:00:00,846.45,14:00:00,860.4428571428572,13.992857142857133
2021-03-01,11:00:00,847.1,15:15:00,850.0,2.8999999999999773
2021-03-03,09:45:00,883.5,11:30:00,896.2714285714286,12.7714285714286
2021-03-01,13:00:00,848.2,14:00:00,859.2071428571429,11.007142857142867
2021-03-02,09:15:00,854.55,14:45:00,868.3214285714284,13.771428571428487
2021-03-03,10:45:00,893.5,11:45:00,907.4285714285714,13.928571428571445
2021-03-02,12:45:00,860.0,14:45:00,869.4642857142858,9.46428571428578
2021-03-03,11:45:00,910.9,13:30:00,927.3428571428572,16.44285714285718
2021-03-04,09:15:00,924.5,15:15:00,917.0,-7.5
2021-03-04,11:15:00,928.95,15:15:00,917.0,-11.950000000000045
2021-03-09,10:15:00,914.8,11:45:00,926.8214285714286,12.0214285714286
2021-03-09,09:45:00,912.05,11:15:00,924.2428571428571,12.192857142857179
2021-03-12,13:15:00,912.9,14:00:00,901.5642857142857,-11.335714285714289
2021-03-12,11:30:00,912.6,14:15:00,893.5500000000001,-19.049999999999955
2021-03-16,10:30:00,897.05,15:15:00,898.0,0.9500000000000455
2021-03-16,13:45:00,898.6,15:15:00,898.0,-0.6000000000000227
2021-03-17,09:30:00,901.55,13:00:00,885.8535714285714,-15.696428571428555
2021-03-22,09:30:00,911.0,10:30:00,926.5714285714286,15.571428571428555
2021-03-22,13:30:00,973.0,14:00:00,994.2142857142857,21.214285714285666
2021-03-22,15:15:00,993.0,15:15:00,993.0,0.0
2021-03-23,12:00:00,1068.65,15:15:00,1060.0,-8.650000000000091
2021-03-23,14:00:00,1071.5,15:15:00,1060.0,-11.5
2021-03-24,09:15:00,1087.65,10:15:00,1056.5571428571432,-31.09285714285693
2021-03-30,11:30:00,1028.4,15:15:00,1039.9,11.5
2021-03-26,13:45:00,993.0,15:15:00,989.3,-3.7000000000000455
2021-03-31,12:30:00,1032.5,15:15:00,1031.0,-1.5
2021-03-31,13:30:00,1028.45,15:15:00,1031.0,2.5499999999999545
2021-04-01,11:30:00,1071.0,12:00:00,1090.1785714285716,19.17857142857156
2021-03-31,14:30:00,1032.55,15:15:00,1031.0,-1.5499999999999545
2021-04-05,10:45:00,1118.85,15:15:00,1141.0,22.15000000000009
2021-04-01,15:15:00,1104.0,15:15:00,1104.0,0.0
2021-04-01,13:45:00,1102.05,15:15:00,1104.0,1.9500000000000455
2021-04-05,12:30:00,1125.0,15:15:00,1141.0,16.0
2021-04-05,15:15:00,1141.0,15:15:00,1141.0,0.0
2021-04-07,09:15:00,1238.05,10:30:00,1196.7678571428569,-41.28214285714307
2021-04-06,14:15:00,1221.0,15:15:00,1222.3,1.2999999999999545
2021-04-09,10:30:00,1180.75,12:00:00,1205.857142857143,25.10714285714289
2021-04-09,11:45:00,1185.7,12:00:00,1210.0142857142857,24.31428571428569
2021-04-09,13:15:00,1215.35,15:15:00,1202.3,-13.049999999999955
2021-04-15,09:15:00,1117.45,15:15:00,1124.0,6.5499999999999545
2021-04-15,11:15:00,1103.45,13:30:00,1132.45,29.0
2021-04-13,13:45:00,1099.35,15:15:00,1102.0,2.650000000000091
2021-04-16,09:30:00,1144.0,10:15:00,1165.6142857142856,21.614285714285643
2021-04-20,10:45:00,1169.8,14:15:00,1136.6071428571427,-33.19285714285729
2021-04-22,13:45:00,1163.1,15:15:00,1156.15,-6.949999999999818
2021-04-23,11:30:00,1171.2,15:15:00,1152.6,-18.600000000000136
2021-04-23,13:00:00,1174.0,14:15:00,1156.1607142857142,-17.83928571428578
2021-04-23,09:15:00,1170.9,15:15:00,1152.6,-18.300000000000182
2021-04-26,11:30:00,1186.5,15:15:00,1170.5,-16.0
2021-05-03,14:15:00,1245.9,15:15:00,1258.0,12.099999999999909
2021-05-04,12:00:00,1286.0,13:15:00,1246.2714285714285,-39.72857142857151
2021-05-05,14:45:00,1265.55,15:15:00,1263.0,-2.5499999999999545
2021-05-06,09:30:00,1278.0,11:45:00,1303.4071428571428,25.407142857142844
2021-05-06,11:30:00,1292.4,15:15:00,1290.0,-2.400000000000091
