Date,buyT,buyP,sellT,sellP,PandL
2020-04-03,14:45:00,188.0,14:50:00,189.85,1.8499999999999943
2020-04-03,15:20:00,194.9,15:25:00,192.0,-2.9000000000000057
2020-04-07,09:50:00,195.85,14:55:00,200.27142857142854,4.4214285714285495
2020-04-07,11:30:00,196.5,12:45:00,197.65,1.1500000000000057
2020-04-07,12:50:00,198.55,13:30:00,196.3964285714286,-2.1535714285714107
2020-04-07,13:55:00,198.65,14:10:00,196.5607142857143,-2.089285714285694
2020-04-07,10:40:00,196.05,12:40:00,197.1642857142857,1.1142857142856997
2020-04-01,15:25:00,191.9,15:25:00,191.9,0.0
2020-04-08,10:50:00,199.65,14:10:00,192.17142857142858,-7.478571428571428
2020-04-08,11:20:00,199.1,13:40:00,195.0285714285714,-4.071428571428584
2020-04-07,09:25:00,195.3,15:25:00,196.75,1.4499999999999886
2020-04-07,13:35:00,197.5,14:05:00,199.12142857142857,1.6214285714285666
2020-04-09,15:05:00,198.4,15:15:00,195.64642857142857,-2.7535714285714334
2020-04-13,10:35:00,201.0,15:05:00,203.5857142857143,2.585714285714289
2020-04-13,11:25:00,201.8,15:05:00,203.05714285714288,1.2571428571428669
2020-04-13,12:05:00,202.0,12:25:00,200.65,-1.3499999999999943
2020-04-13,10:05:00,199.15,15:05:00,203.59285714285716,4.44285714285715
2020-04-15,09:15:00,204.4,10:45:00,207.34285714285716,2.94285714285715
2020-04-15,10:30:00,206.3,13:10:00,208.70714285714286,2.407142857142844
2020-04-15,09:45:00,204.6,12:40:00,208.1142857142857,3.5142857142857054
2020-04-15,11:10:00,207.95,13:45:00,205.43214285714288,-2.5178571428571104
2020-04-15,11:40:00,207.7,13:10:00,208.75714285714284,1.0571428571428498
2020-04-15,13:05:00,208.4,13:15:00,207.25357142857143,-1.1464285714285722
2020-04-15,12:15:00,207.75,12:45:00,208.32142857142858,0.5714285714285836
2020-04-16,12:15:00,200.3,13:55:00,199.16428571428574,-1.135714285714272
2020-04-17,09:35:00,208.0,10:45:00,203.35,-4.650000000000006
2020-04-17,12:55:00,207.85,15:25:00,208.0,0.15000000000000568
2020-04-17,13:30:00,206.75,15:15:00,208.2357142857143,1.4857142857142946
2020-04-17,15:05:00,206.95,15:15:00,208.78571428571425,1.8357142857142605
2020-04-20,10:50:00,210.85,10:55:00,212.20714285714286,1.3571428571428612
2020-04-20,10:25:00,210.95,13:50:00,207.22142857142856,-3.7285714285714278
2020-04-20,09:40:00,210.25,14:50:00,204.75357142857143,-5.496428571428567
2020-04-21,15:10:00,196.95,15:25:00,195.8,-1.1499999999999773
2020-04-22,09:25:00,197.05,09:45:00,193.58928571428572,-3.460714285714289
2020-04-23,09:20:00,201.15,10:50:00,198.80357142857144,-2.346428571428561
2020-04-23,10:10:00,201.3,10:55:00,198.0214285714286,-3.2785714285714107
2020-04-23,09:55:00,200.8,13:40:00,197.3607142857143,-3.4392857142857167
2020-04-22,13:05:00,199.35,15:25:00,199.0,-0.3499999999999943
2020-04-23,11:35:00,201.15,13:35:00,198.0107142857143,-3.1392857142857054
2020-04-24,13:35:00,197.15,15:25:00,196.0,-1.1500000000000057
2020-04-24,13:05:00,197.8,13:20:00,196.0214285714286,-1.7785714285714107
2020-04-24,13:55:00,197.35,14:15:00,195.05714285714285,-2.2928571428571445
2020-04-27,13:00:00,199.55,15:25:00,199.75,0.19999999999998863
2020-04-27,13:40:00,199.5,15:25:00,199.75,0.25
2020-04-27,14:05:00,199.6,15:15:00,199.19285714285715,-0.40714285714284415
2020-04-27,14:45:00,199.6,15:15:00,199.2892857142857,-0.3107142857142833
2020-04-27,15:25:00,199.75,15:25:00,199.75,0.0
2020-04-28,11:55:00,201.0,15:25:00,200.05,-0.9499999999999886
2020-04-28,12:45:00,200.55,15:05:00,201.4714285714286,0.9214285714285779
2020-04-28,14:00:00,201.15,15:05:00,201.65714285714287,0.5071428571428669
2020-04-28,14:55:00,201.15,15:05:00,201.50714285714287,0.3571428571428612
2020-04-29,09:45:00,202.55,15:20:00,205.39285714285714,2.8428571428571274
2020-04-28,13:05:00,200.75,15:05:00,201.62857142857143,0.8785714285714334
2020-04-29,14:25:00,203.05,14:35:00,203.41428571428574,0.3642857142857281
2020-04-29,14:00:00,202.85,14:25:00,203.19285714285715,0.34285714285715585
2020-04-29,15:10:00,204.1,15:15:00,205.07142857142856,0.9714285714285609
2020-04-30,09:30:00,206.4,09:35:00,209.29285714285714,2.892857142857139
2020-05-05,09:20:00,201.0,09:40:00,197.65714285714287,-3.3428571428571274
2020-05-05,10:10:00,199.25,15:25:00,197.25,-2.0
2020-05-06,11:30:00,197.5,11:40:00,197.9857142857143,0.48571428571429465
2020-05-07,10:05:00,197.9,10:20:00,194.73928571428573,-3.1607142857142776
2020-05-07,13:00:00,194.2,13:40:00,192.96785714285713,-1.2321428571428612
2020-05-08,09:50:00,197.05,15:25:00,198.95,1.8999999999999773
2020-05-08,10:25:00,196.85,10:50:00,199.07142857142856,2.221428571428561
2020-05-11,12:50:00,198.45,15:05:00,196.32857142857142,-2.1214285714285666
2020-05-11,10:55:00,196.6,11:30:00,196.15,-0.44999999999998863
2020-05-11,11:25:00,196.55,11:30:00,196.29285714285717,-0.25714285714283847
2020-05-11,13:40:00,197.65,15:05:00,196.48214285714286,-1.1678571428571445
2020-05-12,14:20:00,193.35,14:45:00,193.97857142857143,0.6285714285714334
2020-05-13,09:40:00,194.95,11:00:00,197.18571428571428,2.2357142857142946
2020-05-13,11:00:00,197.15,15:05:00,198.82142857142858,1.671428571428578
2020-05-13,12:20:00,197.95,12:40:00,196.72857142857143,-1.2214285714285609
2020-05-13,10:00:00,196.0,11:00:00,198.31428571428572,2.3142857142857167
2020-05-13,10:35:00,196.5,11:00:00,197.82142857142858,1.3214285714285836
2020-05-13,12:00:00,197.65,15:20:00,199.27142857142857,1.6214285714285666
2020-05-19,10:00:00,186.5,14:25:00,188.05714285714285,1.5571428571428498
2020-05-20,09:25:00,187.0,10:10:00,181.33214285714286,-5.6678571428571445
2020-05-18,13:45:00,186.1,14:30:00,186.4857142857143,0.38571428571430033
2020-05-20,15:05:00,185.0,15:10:00,186.25,1.25
2020-05-20,14:25:00,182.0,15:05:00,183.5,1.5
2020-05-20,15:15:00,184.2,15:25:00,182.9,-1.299999999999983
2020-05-20,14:55:00,182.6,15:05:00,183.9857142857143,1.3857142857143003
2020-05-21,13:10:00,179.55,13:30:00,180.2214285714286,0.6714285714285779
2020-05-21,13:30:00,179.9,14:15:00,178.68928571428572,-1.210714285714289
2020-05-22,15:00:00,180.0,15:15:00,181.9,1.9000000000000057
2020-05-22,13:40:00,177.0,14:05:00,178.45714285714286,1.4571428571428555
2020-05-22,14:30:00,178.55,15:10:00,180.42857142857144,1.8785714285714334
2020-05-26,09:40:00,182.5,13:55:00,178.8892857142857,-3.6107142857142946
2020-05-26,10:05:00,183.2,13:55:00,180.08214285714283,-3.1178571428571615
2020-05-27,10:45:00,180.05,14:15:00,177.56428571428572,-2.4857142857142946
2020-05-27,11:55:00,179.85,12:30:00,178.73571428571427,-1.114285714285728
2020-05-28,09:35:00,181.95,15:25:00,181.8,-0.14999999999997726
2020-05-28,12:35:00,183.0,12:50:00,182.03571428571428,-0.9642857142857224
2020-05-28,11:15:00,183.05,14:25:00,180.31785714285715,-2.732142857142861
2020-06-01,12:05:00,178.55,15:15:00,180.42142857142858,1.8714285714285666
2020-06-01,14:00:00,179.0,15:15:00,181.35,2.3499999999999943
2020-06-01,14:40:00,179.0,15:15:00,181.12142857142857,2.1214285714285666
