Date,buyT,buyP,sellT,sellP,PandL
2021-02-23,10:30:00,672.35,15:15:00,661.05,-11.300000000000068
2021-02-25,12:15:00,691.4,13:30:00,701.4285714285714,10.028571428571468
2021-02-25,10:30:00,681.8,12:15:00,691.6928571428571,9.89285714285711
2021-02-25,13:15:00,699.2,13:30:00,707.9571428571429,8.757142857142867
2021-02-26,10:00:00,700.5,12:30:00,678.3642857142856,-22.135714285714357
2021-03-02,12:45:00,703.2,13:15:00,710.5571428571428,7.357142857142776
2021-03-02,11:45:00,701.4,14:00:00,711.5,10.100000000000023
2021-03-02,09:15:00,703.0,14:00:00,714.3785714285715,11.37857142857149
2021-03-01,13:00:00,688.5,13:45:00,697.3357142857143,8.835714285714289
2021-03-03,10:45:00,747.35,14:30:00,728.1607142857142,-19.189285714285802
2021-03-08,10:15:00,758.8,15:15:00,747.8,-11.0
2021-03-05,09:30:00,757.0,10:45:00,736.3321428571429,-20.667857142857088
2021-03-09,11:45:00,758.0,13:00:00,745.7964285714286,-12.203571428571422
2021-03-16,12:45:00,725.05,13:30:00,715.4714285714285,-9.578571428571422
2021-03-22,09:30:00,693.15,10:45:00,703.75,10.600000000000023
2021-03-22,10:30:00,701.75,11:30:00,713.9428571428572,12.192857142857179
2021-03-22,13:15:00,712.55,14:30:00,725.3571428571428,12.807142857142821
2021-03-24,09:15:00,742.65,10:15:00,726.8678571428571,-15.782142857142844
2021-03-26,13:45:00,704.3,15:15:00,702.0,-2.2999999999999545
2021-03-26,11:30:00,703.2,15:15:00,702.0,-1.2000000000000455
2021-03-30,09:30:00,704.8,10:15:00,712.8642857142856,8.064285714285688
2021-03-31,12:30:00,714.6,15:00:00,702.7392857142858,-11.860714285714266
2021-04-01,13:30:00,729.6,13:45:00,738.3285714285714,8.7285714285714
2021-04-05,09:30:00,740.95,10:00:00,723.8928571428571,-17.057142857142935
2021-04-06,10:15:00,767.65,10:45:00,781.3285714285714,13.678571428571445
2021-04-06,14:15:00,812.25,15:00:00,827.85,15.600000000000023
2021-04-09,10:30:00,827.25,15:15:00,821.5,-5.75
2021-04-09,12:00:00,833.6,15:15:00,821.5,-12.100000000000023
2021-04-16,09:45:00,771.2,10:15:00,785.5357142857143,14.335714285714289
2021-04-22,14:00:00,737.35,15:15:00,736.7,-0.6499999999999773
2021-04-23,10:00:00,743.3,14:30:00,723.4571428571428,-19.842857142857156
2021-04-27,13:45:00,752.0,15:15:00,748.6,-3.3999999999999773
2021-04-29,13:00:00,754.85,15:15:00,746.4,-8.450000000000045
2021-05-04,10:30:00,775.8,15:15:00,768.0,-7.7999999999999545
2021-05-04,12:15:00,774.55,15:15:00,768.0,-6.5499999999999545
2021-05-04,13:15:00,773.1,15:15:00,768.0,-5.100000000000023
2021-05-03,14:30:00,757.25,15:15:00,762.6,5.350000000000023
2021-05-07,09:15:00,752.1,11:45:00,758.5214285714286,6.421428571428578
2021-05-10,09:30:00,771.55,15:15:00,764.1,-7.449999999999932
2021-05-07,11:15:00,750.65,11:45:00,758.5857142857143,7.935714285714312
2021-05-07,14:00:00,773.7,15:15:00,765.0,-8.700000000000045
2021-05-10,12:30:00,770.7,15:15:00,764.1,-6.600000000000023
2021-05-17,13:30:00,752.6,15:15:00,754.0,1.3999999999999773
2021-05-18,09:15:00,768.8,14:30:00,757.9035714285714,-10.8964285714286
2021-05-19,10:15:00,785.4,15:15:00,770.1,-15.299999999999955
2021-05-18,14:30:00,762.95,14:45:00,768.6142857142858,5.664285714285711
2021-05-24,12:45:00,774.45,15:15:00,766.4,-8.050000000000068
2021-05-28,14:30:00,781.3,15:15:00,776.5,-4.7999999999999545
2021-05-28,13:15:00,781.0,15:15:00,776.5,-4.5
2021-06-02,09:30:00,814.5,15:15:00,812.3,-2.2000000000000455
2021-06-02,13:15:00,820.25,15:00:00,806.5785714285714,-13.671428571428578
2021-06-02,12:00:00,818.3,15:15:00,812.3,-6.0
2021-06-01,12:00:00,770.3,12:45:00,778.3428571428572,8.042857142857201
2021-06-03,10:15:00,822.7,11:15:00,833.6214285714286,10.921428571428578
2021-06-07,10:15:00,873.15,11:30:00,888.1785714285714,15.028571428571468
2021-06-07,12:00:00,896.4,15:15:00,877.75,-18.649999999999977
2021-06-07,09:15:00,846.8,10:15:00,857.6285714285714,10.828571428571422
2021-06-08,11:30:00,878.9,15:15:00,875.25,-3.6499999999999773
2021-06-04,14:15:00,836.75,15:15:00,835.0,-1.75
2021-06-15,14:15:00,768.0,15:15:00,756.9,-11.100000000000023
2021-06-15,12:30:00,774.65,15:15:00,756.9,-17.75
2021-06-18,13:45:00,687.7,15:15:00,693.0,5.2999999999999545
2021-06-21,10:45:00,713.9,12:15:00,731.5,17.600000000000023
2021-06-22,10:45:00,756.85,15:15:00,741.9,-14.950000000000045
2021-06-25,14:45:00,712.15,15:15:00,710.85,-1.2999999999999545
2021-06-28,10:30:00,724.55,15:15:00,716.05,-8.5
2021-06-28,13:15:00,723.5,15:00:00,715.0678571428572,-8.432142857142821
2021-06-25,11:45:00,712.6,15:15:00,710.85,-1.75
2021-06-25,15:00:00,712.65,15:15:00,710.85,-1.7999999999999545
2021-07-02,11:00:00,720.5,14:00:00,707.675,-12.825000000000045
2021-07-09,15:15:00,728.0,15:15:00,728.0,0.0
2021-07-12,10:30:00,728.75,14:30:00,718.0142857142857,-10.735714285714266
2021-07-22,14:45:00,692.9,15:15:00,692.5,-0.39999999999997726
2021-07-30,13:45:00,685.45,15:15:00,675.0,-10.450000000000045
